,itemLabel,item,image,occupationLabel,genderLabel,bdayLabel,citizenshipLabel
35,Angelina Jolie,http://www.wikidata.org/entity/Q13909,http://commons.wikimedia.org/wiki/Special:FilePath/Angelina%20Jolie%202%20June%202014%20%28cropped%29.jpg,film screenwriter,female,1975-06-04T00:00:00Z,Cambodia
0,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,screenwriter,female,1989-10-01T00:00:00Z,Canada
1,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,screenwriter,female,1989-10-01T00:00:00Z,United States of America
2,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,actor,female,1989-10-01T00:00:00Z,Canada
3,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,actor,female,1989-10-01T00:00:00Z,United States of America
4,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,singer,female,1989-10-01T00:00:00Z,Canada
5,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,singer,female,1989-10-01T00:00:00Z,United States of America
6,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,television producer,female,1989-10-01T00:00:00Z,Canada
7,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,television producer,female,1989-10-01T00:00:00Z,United States of America
8,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,film director,female,1989-10-01T00:00:00Z,Canada
9,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,film director,female,1989-10-01T00:00:00Z,United States of America
10,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,film producer,female,1989-10-01T00:00:00Z,Canada
11,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,film producer,female,1989-10-01T00:00:00Z,United States of America
12,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,director,female,1989-10-01T00:00:00Z,Canada
13,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,director,female,1989-10-01T00:00:00Z,United States of America
14,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,television actor,female,1989-10-01T00:00:00Z,Canada
15,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,television actor,female,1989-10-01T00:00:00Z,United States of America
16,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,film actor,female,1989-10-01T00:00:00Z,Canada
17,Brie Larson,http://www.wikidata.org/entity/Q29328,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Marvel%20trailer%20at%20the%20National%20Air%20and%20Space%20Museum%204%20%28cropped%29.jpg,film actor,female,1989-10-01T00:00:00Z,United States of America
0,Rosamund Pike,http://www.wikidata.org/entity/Q230004,http://commons.wikimedia.org/wiki/Special:FilePath/RosamundPike10TIFF.jpg,stage actor,female,1979-01-27T00:00:00Z,United Kingdom
1,Rosamund Pike,http://www.wikidata.org/entity/Q230004,http://commons.wikimedia.org/wiki/Special:FilePath/RosamundPike10TIFF.jpg,voice actor,female,1979-01-27T00:00:00Z,United Kingdom
2,Rosamund Pike,http://www.wikidata.org/entity/Q230004,http://commons.wikimedia.org/wiki/Special:FilePath/RosamundPike10TIFF.jpg,television actor,female,1979-01-27T00:00:00Z,United Kingdom
3,Rosamund Pike,http://www.wikidata.org/entity/Q230004,http://commons.wikimedia.org/wiki/Special:FilePath/RosamundPike10TIFF.jpg,film actor,female,1979-01-27T00:00:00Z,United Kingdom
0,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,actor,female,1985-08-09T00:00:00Z,United States of America
1,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,singer,female,1985-08-09T00:00:00Z,United States of America
2,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,stage actor,female,1985-08-09T00:00:00Z,United States of America
3,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,voice actor,female,1985-08-09T00:00:00Z,United States of America
4,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,television actor,female,1985-08-09T00:00:00Z,United States of America
5,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,film actor,female,1985-08-09T00:00:00Z,United States of America
6,Anna Kendrick,http://www.wikidata.org/entity/Q67701,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Kendrick%20VMA%202018.jpg,autobiographer,female,1985-08-09T00:00:00Z,United States of America
0,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%20-%202018%20%2845646489364%29%20%28cropped%29.jpg,actor,female,1985-05-28T00:00:00Z,United Kingdom
1,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%202%2C%202013.jpg,actor,female,1985-05-28T00:00:00Z,United Kingdom
2,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%20-%202018%20%2845646489364%29%20%28cropped%29.jpg,stage actor,female,1985-05-28T00:00:00Z,United Kingdom
3,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%202%2C%202013.jpg,stage actor,female,1985-05-28T00:00:00Z,United Kingdom
4,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%20-%202018%20%2845646489364%29%20%28cropped%29.jpg,voice actor,female,1985-05-28T00:00:00Z,United Kingdom
5,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%202%2C%202013.jpg,voice actor,female,1985-05-28T00:00:00Z,United Kingdom
6,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%20-%202018%20%2845646489364%29%20%28cropped%29.jpg,film actor,female,1985-05-28T00:00:00Z,United Kingdom
7,Carey Mulligan,http://www.wikidata.org/entity/Q219655,http://commons.wikimedia.org/wiki/Special:FilePath/Carey%20Mulligan%202%2C%202013.jpg,film actor,female,1985-05-28T00:00:00Z,United Kingdom
0,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,actor,female,1927-07-06T00:00:00Z,United States of America
1,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,writer,female,1927-07-06T00:00:00Z,United States of America
2,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,singer,female,1927-07-06T00:00:00Z,United States of America
3,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,character actor,female,1927-07-06T00:00:00Z,United States of America
4,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,stage actor,female,1927-07-06T00:00:00Z,United States of America
5,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,television actor,female,1927-07-06T00:00:00Z,United States of America
6,Janet Leigh,http://www.wikidata.org/entity/Q205314,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Leigh%201954%20portrait.png,film actor,female,1927-07-06T00:00:00Z,United States of America
0,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,screenwriter,female,1938-12-16T00:00:00Z,Norway
1,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,screenwriter,female,1938-12-16T00:00:00Z,Sweden
2,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,actor,female,1938-12-16T00:00:00Z,Norway
3,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,actor,female,1938-12-16T00:00:00Z,Sweden
4,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,writer,female,1938-12-16T00:00:00Z,Norway
5,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,writer,female,1938-12-16T00:00:00Z,Sweden
6,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,television director,female,1938-12-16T00:00:00Z,Norway
7,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,television director,female,1938-12-16T00:00:00Z,Sweden
8,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,stage actor,female,1938-12-16T00:00:00Z,Norway
9,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,stage actor,female,1938-12-16T00:00:00Z,Sweden
10,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,film director,female,1938-12-16T00:00:00Z,Norway
11,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,film director,female,1938-12-16T00:00:00Z,Sweden
12,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,television actor,female,1938-12-16T00:00:00Z,Norway
13,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,television actor,female,1938-12-16T00:00:00Z,Sweden
14,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,film actor,female,1938-12-16T00:00:00Z,Norway
15,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,film actor,female,1938-12-16T00:00:00Z,Sweden
16,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,autobiographer,female,1938-12-16T00:00:00Z,Norway
17,Liv Ullmann,http://www.wikidata.org/entity/Q191064,http://commons.wikimedia.org/wiki/Special:FilePath/Liv%20Ullmann%202014.jpg,autobiographer,female,1938-12-16T00:00:00Z,Sweden
0,Diane Keaton,http://www.wikidata.org/entity/Q102642,http://commons.wikimedia.org/wiki/Special:FilePath/Diane%20Keaton%202012-1%20%28cropped%29.jpg,film actor,female,1946-01-05T00:00:00Z,United States of America
0,Julia Louis-Dreyfus,http://www.wikidata.org/entity/Q232072,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Louis-Dreyfus%20by%20Gage%20Skidmore.jpg,singer,female,1961-01-13T00:00:00Z,United States of America
1,Julia Louis-Dreyfus,http://www.wikidata.org/entity/Q232072,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Louis-Dreyfus%20by%20Gage%20Skidmore.jpg,stage actor,female,1961-01-13T00:00:00Z,United States of America
2,Julia Louis-Dreyfus,http://www.wikidata.org/entity/Q232072,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Louis-Dreyfus%20by%20Gage%20Skidmore.jpg,voice actor,female,1961-01-13T00:00:00Z,United States of America
3,Julia Louis-Dreyfus,http://www.wikidata.org/entity/Q232072,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Louis-Dreyfus%20by%20Gage%20Skidmore.jpg,film producer,female,1961-01-13T00:00:00Z,United States of America
4,Julia Louis-Dreyfus,http://www.wikidata.org/entity/Q232072,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Louis-Dreyfus%20by%20Gage%20Skidmore.jpg,television actor,female,1961-01-13T00:00:00Z,United States of America
5,Julia Louis-Dreyfus,http://www.wikidata.org/entity/Q232072,http://commons.wikimedia.org/wiki/Special:FilePath/Julia%20Louis-Dreyfus%20by%20Gage%20Skidmore.jpg,film actor,female,1961-01-13T00:00:00Z,United States of America
0,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,screenwriter,female,1983-02-23T00:00:00Z,United States of America
1,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,screenwriter,female,1983-02-23T00:00:00Z,United Kingdom
2,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,actor,female,1983-02-23T00:00:00Z,United States of America
3,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,actor,female,1983-02-23T00:00:00Z,United Kingdom
4,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,stage actor,female,1983-02-23T00:00:00Z,United States of America
5,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,stage actor,female,1983-02-23T00:00:00Z,United Kingdom
6,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,television actor,female,1983-02-23T00:00:00Z,United States of America
7,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,television actor,female,1983-02-23T00:00:00Z,United Kingdom
8,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,film actor,female,1983-02-23T00:00:00Z,United States of America
9,Emily Blunt,http://www.wikidata.org/entity/Q193517,http://commons.wikimedia.org/wiki/Special:FilePath/Emily%20Blunt%20SAG%20Awards%202019.png,film actor,female,1983-02-23T00:00:00Z,United Kingdom
0,Amanda Plummer,http://www.wikidata.org/entity/Q238483,http://commons.wikimedia.org/wiki/Special:FilePath/Amanda%20Plummer%20%282018%29%20%28cropped%29.jpg,stage actor,female,1957-03-23T00:00:00Z,United States of America
1,Amanda Plummer,http://www.wikidata.org/entity/Q238483,http://commons.wikimedia.org/wiki/Special:FilePath/Amanda%20Plummer%20%282018%29%20%28cropped%29.jpg,television actor,female,1957-03-23T00:00:00Z,United States of America
2,Amanda Plummer,http://www.wikidata.org/entity/Q238483,http://commons.wikimedia.org/wiki/Special:FilePath/Amanda%20Plummer%20%282018%29%20%28cropped%29.jpg,film actor,female,1957-03-23T00:00:00Z,United States of America
0,Felicity Jones,http://www.wikidata.org/entity/Q234447,http://commons.wikimedia.org/wiki/Special:FilePath/Felicity%20Jones.jpg,actor,female,1983-10-17T00:00:00Z,United Kingdom
1,Felicity Jones,http://www.wikidata.org/entity/Q234447,http://commons.wikimedia.org/wiki/Special:FilePath/Felicity%20Jones.jpg,child actor,female,1983-10-17T00:00:00Z,United Kingdom
2,Felicity Jones,http://www.wikidata.org/entity/Q234447,http://commons.wikimedia.org/wiki/Special:FilePath/Felicity%20Jones.jpg,executive producer,female,1983-10-17T00:00:00Z,United Kingdom
3,Felicity Jones,http://www.wikidata.org/entity/Q234447,http://commons.wikimedia.org/wiki/Special:FilePath/Felicity%20Jones.jpg,voice actor,female,1983-10-17T00:00:00Z,United Kingdom
4,Felicity Jones,http://www.wikidata.org/entity/Q234447,http://commons.wikimedia.org/wiki/Special:FilePath/Felicity%20Jones.jpg,film actor,female,1983-10-17T00:00:00Z,United Kingdom
0,Virginia Cherrill,http://www.wikidata.org/entity/Q13435675,http://commons.wikimedia.org/wiki/Special:FilePath/Virginia%20Cherrill%20by%20Lansing%20Brown.jpg,actor,female,1908-04-12T00:00:00Z,United States of America
